No.,Time,Absolute_Time,Source,Destination,Protocol,Length,Info
2839,37.004811,2024-08-15 00:09:37.004,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=484338 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2843]
2840,37.004843,2024-08-15 00:09:37.004,23.220.103.18,10.8.15.133,TCP,842,"443  >  49754 [PSH, ACK] Seq=485798 Ack=5082 Win=64240 Len=788 [TCP PDU reassembled in 2843]"
2841,37.005059,2024-08-15 00:09:37.005,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=486586 Win=64240 Len=0
2842,37.005386,2024-08-15 00:09:37.005,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=486586 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2843]
2843,37.005388,2024-08-15 00:09:37.005,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2844,37.005389,2024-08-15 00:09:37.005,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=489506 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2861]"
2845,37.005638,2024-08-15 00:09:37.005,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=490678 Win=64240 Len=0
2846,37.00566,2024-08-15 00:09:37.005,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=490678 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2861]"
2847,37.005835,2024-08-15 00:09:37.005,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=492042 Win=62876 Len=0
2848,37.006412,2024-08-15 00:09:37.006,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=492042 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2861]
2849,37.006418,2024-08-15 00:09:37.006,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=493502 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2861]
2850,37.006421,2024-08-15 00:09:37.006,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=494962 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2861]"
2851,37.006609,2024-08-15 00:09:37.006,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=496134 Win=64240 Len=0
2852,37.00668,2024-08-15 00:09:37.006,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=496134 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2861]"
2853,37.006745,2024-08-15 00:09:37.006,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=497498 Win=62876 Len=0
2854,37.007516,2024-08-15 00:09:37.007,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=497498 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2861]
2855,37.007517,2024-08-15 00:09:37.007,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=498958 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2861]
2856,37.007538,2024-08-15 00:09:37.007,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=500418 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2861]"
2857,37.007734,2024-08-15 00:09:37.007,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=501590 Win=64240 Len=0
2858,37.007748,2024-08-15 00:09:37.007,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=501590 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2861]"
2859,37.007885,2024-08-15 00:09:37.007,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=502954 Win=62876 Len=0
2860,37.008532,2024-08-15 00:09:37.008,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=502954 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2861]
2861,37.008537,2024-08-15 00:09:37.008,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2862,37.008538,2024-08-15 00:09:37.008,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=505874 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2867]"
2863,37.008714,2024-08-15 00:09:37.008,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=507046 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2867]"
2864,37.008758,2024-08-15 00:09:37.008,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=507046 Win=64240 Len=0
2865,37.008812,2024-08-15 00:09:37.008,10.8.15.133,23.220.103.18,TCP,54,49745  >  443 [ACK] Seq=2680 Ack=5781 Win=64240 Len=0
2866,37.008837,2024-08-15 00:09:37.008,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=508410 Win=62876 Len=0
2867,37.009529,2024-08-15 00:09:37.009,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2868,37.009531,2024-08-15 00:09:37.009,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=509870 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2880]
2869,37.009532,2024-08-15 00:09:37.009,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=511330 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2880]"
2870,37.009641,2024-08-15 00:09:37.009,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=512502 Win=64240 Len=0
2871,37.009736,2024-08-15 00:09:37.009,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=512502 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2880]"
2872,37.009803,2024-08-15 00:09:37.009,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=513866 Win=62876 Len=0
2873,37.0106,2024-08-15 00:09:37.010,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=513866 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2880]
2874,37.010602,2024-08-15 00:09:37.010,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=515326 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2880]
2875,37.010603,2024-08-15 00:09:37.010,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=516786 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2880]"
2876,37.010712,2024-08-15 00:09:37.010,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=517958 Win=64240 Len=0
2877,37.010786,2024-08-15 00:09:37.010,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=517958 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2880]"
2878,37.010853,2024-08-15 00:09:37.010,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=519322 Win=62876 Len=0
2879,37.011619,2024-08-15 00:09:37.011,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=519322 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2880]
2880,37.011621,2024-08-15 00:09:37.011,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2881,37.011621,2024-08-15 00:09:37.011,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=522242 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2891]"
2882,37.011745,2024-08-15 00:09:37.011,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=523414 Win=64240 Len=0
2883,37.011789,2024-08-15 00:09:37.011,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=523414 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2891]"
2884,37.011855,2024-08-15 00:09:37.011,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=524778 Win=62876 Len=0
2885,37.012648,2024-08-15 00:09:37.012,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=524778 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2891]
2886,37.01265,2024-08-15 00:09:37.012,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=526238 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2891]
2887,37.012651,2024-08-15 00:09:37.012,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=527698 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2891]"
2888,37.012804,2024-08-15 00:09:37.012,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=528870 Win=64240 Len=0
2889,37.013101,2024-08-15 00:09:37.013,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=528870 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2891]"
2890,37.013167,2024-08-15 00:09:37.013,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=530234 Win=62876 Len=0
2891,37.013723,2024-08-15 00:09:37.013,23.220.103.18,10.8.15.133,TLSv1.3,1514,Application Data
2892,37.01373,2024-08-15 00:09:37.013,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=531694 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2894]
2893,37.013732,2024-08-15 00:09:37.013,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=533154 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2894]"
2894,37.013897,2024-08-15 00:09:37.013,23.220.103.18,10.8.15.133,TLSv1.3,1418,"Application Data, Application Data"
2895,37.01393,2024-08-15 00:09:37.013,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=534326 Win=64240 Len=0
2896,37.013989,2024-08-15 00:09:37.013,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=535690 Win=62876 Len=0
2897,37.014976,2024-08-15 00:09:37.014,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=535690 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2898]
2898,37.014979,2024-08-15 00:09:37.014,23.220.103.18,10.8.15.133,TLSv1.3,1514,Application Data
2899,37.01498,2024-08-15 00:09:37.014,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=538610 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2903]
2900,37.014995,2024-08-15 00:09:37.014,23.220.103.18,10.8.15.133,TCP,1130,"443  >  49754 [PSH, ACK] Seq=540070 Ack=5082 Win=64240 Len=1076 [TCP PDU reassembled in 2903]"
2901,37.015264,2024-08-15 00:09:37.015,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=541146 Win=64240 Len=0
2902,37.015934,2024-08-15 00:09:37.015,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=541146 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2903]
2903,37.015936,2024-08-15 00:09:37.015,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2904,37.015937,2024-08-15 00:09:37.015,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=544066 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2916]"
2905,37.016044,2024-08-15 00:09:37.016,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=545238 Win=64240 Len=0
2906,37.016103,2024-08-15 00:09:37.016,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=545238 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2916]"
2907,37.016196,2024-08-15 00:09:37.016,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=546602 Win=62876 Len=0
2908,37.016836,2024-08-15 00:09:37.016,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=546602 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2916]
2909,37.016838,2024-08-15 00:09:37.016,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=548062 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2916]
2910,37.016839,2024-08-15 00:09:37.016,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=549522 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2916]"
2911,37.01706,2024-08-15 00:09:37.017,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=550694 Win=64240 Len=0
2912,37.017118,2024-08-15 00:09:37.017,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=550694 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2916]"
2913,37.017284,2024-08-15 00:09:37.017,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=552058 Win=62876 Len=0
2914,37.017949,2024-08-15 00:09:37.017,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=552058 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2916]
2915,37.017951,2024-08-15 00:09:37.017,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=553518 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2916]
2916,37.017952,2024-08-15 00:09:37.017,23.220.103.18,10.8.15.133,TLSv1.3,1226,"Application Data, Application Data"
2917,37.018102,2024-08-15 00:09:37.018,23.220.103.18,10.8.15.133,TCP,1418,"443  >  49754 [PSH, ACK] Seq=556150 Ack=5082 Win=64240 Len=1364 [TCP PDU reassembled in 2929]"
2918,37.018273,2024-08-15 00:09:37.018,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=557514 Win=64240 Len=0
2919,37.018902,2024-08-15 00:09:37.018,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=557514 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2929]
2920,37.018904,2024-08-15 00:09:37.018,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=558974 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2929]
2921,37.018905,2024-08-15 00:09:37.018,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=560434 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2929]"
2922,37.019082,2024-08-15 00:09:37.019,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=561606 Win=64240 Len=0
2923,37.019202,2024-08-15 00:09:37.019,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=561606 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2929]
2924,37.019203,2024-08-15 00:09:37.019,23.220.103.18,10.8.15.133,TCP,1322,"443  >  49754 [PSH, ACK] Seq=563066 Ack=5082 Win=64240 Len=1268 [TCP PDU reassembled in 2929]"
2925,37.019307,2024-08-15 00:09:37.019,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=564334 Win=64240 Len=0
2926,37.01995,2024-08-15 00:09:37.019,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=564334 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2929]
2927,37.019952,2024-08-15 00:09:37.019,23.220.103.18,10.8.15.133,TCP,1322,"443  >  49754 [PSH, ACK] Seq=565794 Ack=5082 Win=64240 Len=1268 [TCP PDU reassembled in 2929]"
2928,37.020156,2024-08-15 00:09:37.020,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=567062 Win=64240 Len=0
2929,37.029201,2024-08-15 00:09:37.029,23.220.103.18,10.8.15.133,TLSv1.3,1514,Application Data
2930,37.029206,2024-08-15 00:09:37.029,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=568522 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2933]
2931,37.029207,2024-08-15 00:09:37.029,23.220.103.18,10.8.15.133,TCP,1226,"443  >  49754 [PSH, ACK] Seq=569982 Ack=5082 Win=64240 Len=1172 [TCP PDU reassembled in 2933]"
2932,37.029514,2024-08-15 00:09:37.029,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=571154 Win=64240 Len=0
2933,37.030655,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2934,37.030658,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=572614 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2938]
2935,37.030659,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=574074 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2938]
2936,37.030659,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=575534 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2938]
2937,37.030683,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=576994 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2938]
2938,37.030692,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TLSv1.3,1514,Application Data
2939,37.030694,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=579914 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2941]
2940,37.030695,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=581374 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2941]
2941,37.030696,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TLSv1.3,1514,"Application Data, Application Data"
2942,37.030697,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=584294 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2944]
2943,37.0307,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TCP,1514,443  >  49754 [ACK] Seq=585754 Ack=5082 Win=64240 Len=1460 [TCP PDU reassembled in 2944]
2944,37.030701,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,TLSv1.3,336,"Application Data, Application Data"
2945,37.030765,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,QUIC,329,Protected Payload (KP0)
2946,37.030767,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,QUIC,330,Protected Payload (KP0)
2947,37.030773,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,QUIC,101,Protected Payload (KP0)
2948,37.030799,2024-08-15 00:09:37.030,23.220.103.18,10.8.15.133,QUIC,63,Protected Payload (KP0)
2949,37.031638,2024-08-15 00:09:37.031,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=587214 Win=64240 Len=0
2950,37.031681,2024-08-15 00:09:37.031,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=5082 Ack=587496 Win=63958 Len=0
2951,37.031936,2024-08-15 00:09:37.031,10.8.15.133,23.220.103.18,QUIC,73,"Protected Payload (KP0), DCID=005e376ce400482a"
2952,37.03209,2024-08-15 00:09:37.032,10.8.15.133,23.220.103.18,QUIC,73,"Protected Payload (KP0), DCID=005e376ce400482a"
2953,37.068922,2024-08-15 00:09:37.068,23.220.103.18,10.8.15.133,QUIC,65,Protected Payload (KP0)
2954,37.104733,2024-08-15 00:09:37.104,10.8.15.133,23.220.103.18,TLSv1.3,900,Application Data
2955,37.104792,2024-08-15 00:09:37.104,10.8.15.133,23.220.103.18,TLSv1.3,431,Application Data
2956,37.104981,2024-08-15 00:09:37.104,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=5928 Win=64240 Len=0
2957,37.104985,2024-08-15 00:09:37.104,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=6305 Win=64240 Len=0
2958,37.143187,2024-08-15 00:09:37.143,10.8.15.133,23.220.103.18,TLSv1.3,575,Application Data
2959,37.143392,2024-08-15 00:09:37.143,10.8.15.133,23.220.103.18,TCP,1514,49754  >  443 [ACK] Seq=6826 Ack=587496 Win=63958 Len=1460 [TCP PDU reassembled in 2961]
2960,37.143395,2024-08-15 00:09:37.143,10.8.15.133,23.220.103.18,TCP,1514,49754  >  443 [ACK] Seq=8286 Ack=587496 Win=63958 Len=1460 [TCP PDU reassembled in 2961]
2961,37.143396,2024-08-15 00:09:37.143,10.8.15.133,23.220.103.18,TLSv1.3,814,Application Data
2962,37.143404,2024-08-15 00:09:37.143,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=6826 Win=64240 Len=0
2963,37.143608,2024-08-15 00:09:37.143,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=8286 Win=64240 Len=0
2964,37.143661,2024-08-15 00:09:37.143,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=9746 Win=64240 Len=0
2965,37.143744,2024-08-15 00:09:37.143,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=10506 Win=64240 Len=0
2966,37.326641,2024-08-15 00:09:37.326,10.8.15.133,23.220.103.18,TLSv1.3,858,Application Data
2967,37.326803,2024-08-15 00:09:37.326,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587496 Ack=11310 Win=64240 Len=0
2968,37.335733,2024-08-15 00:09:37.335,23.220.103.18,10.8.15.133,TLSv1.3,183,"Application Data, Application Data"
2969,37.384036,2024-08-15 00:09:37.384,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=11310 Ack=587625 Win=63829 Len=0
2970,37.399655,2024-08-15 00:09:37.399,23.220.103.18,10.8.15.133,TLSv1.3,316,"Application Data, Application Data, Application Data, Application Data"
2971,37.446391,2024-08-15 00:09:37.446,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=11310 Ack=587887 Win=63567 Len=0
2972,37.977652,2024-08-15 00:09:37.977,10.8.15.133,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
2973,38.042309,2024-08-15 00:09:38.042,10.8.15.133,23.220.103.18,TLSv1.3,145,Application Data
2974,38.042445,2024-08-15 00:09:38.042,10.8.15.133,23.220.103.18,TLSv1.3,429,Application Data
2975,38.042574,2024-08-15 00:09:38.042,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=11401 Win=64240 Len=0
2976,38.042653,2024-08-15 00:09:38.042,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=11776 Win=64240 Len=0
2977,38.160821,2024-08-15 00:09:38.160,10.8.15.133,23.220.103.18,TLSv1.3,144,Application Data
2978,38.160916,2024-08-15 00:09:38.160,10.8.15.133,23.220.103.18,TCP,1514,49754  >  443 [ACK] Seq=11866 Ack=587887 Win=63567 Len=1460 [TCP PDU reassembled in 2981]
2979,38.160918,2024-08-15 00:09:38.160,10.8.15.133,23.220.103.18,TCP,1514,49754  >  443 [ACK] Seq=13326 Ack=587887 Win=63567 Len=1460 [TCP PDU reassembled in 2981]
2980,38.160919,2024-08-15 00:09:38.160,10.8.15.133,23.220.103.18,TCP,1514,49754  >  443 [ACK] Seq=14786 Ack=587887 Win=63567 Len=1460 [TCP PDU reassembled in 2981]
2981,38.16092,2024-08-15 00:09:38.160,10.8.15.133,23.220.103.18,TLSv1.3,537,Application Data
2982,38.160957,2024-08-15 00:09:38.160,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=11866 Win=64240 Len=0
2983,38.161135,2024-08-15 00:09:38.161,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=13326 Win=64240 Len=0
2984,38.161173,2024-08-15 00:09:38.161,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=14786 Win=64240 Len=0
2985,38.161306,2024-08-15 00:09:38.161,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=16246 Win=64240 Len=0
2986,38.161308,2024-08-15 00:09:38.161,23.220.103.18,10.8.15.133,TCP,54,443  >  49754 [ACK] Seq=587887 Ack=16729 Win=64240 Len=0
2987,38.21065,2024-08-15 00:09:38.210,23.220.103.18,10.8.15.133,TLSv1.3,182,"Application Data, Application Data"
2988,38.258881,2024-08-15 00:09:38.258,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=16729 Ack=588015 Win=63439 Len=0
2989,38.285317,2024-08-15 00:09:38.285,23.220.103.18,10.8.15.133,TLSv1.3,182,"Application Data, Application Data"
2990,38.33695,2024-08-15 00:09:38.336,10.8.15.133,23.220.103.18,TCP,54,49754  >  443 [ACK] Seq=16729 Ack=588143 Win=63311 Len=0
2991,38.384492,2024-08-15 00:09:38.384,10.8.15.133,10.8.15.4,SMB2,126,"Tree Disconnect Request, Tree: '\\\\WIN-JEGJIX7Q9RS.lafontainebleu.org\\IPC$'"
2992,38.384776,2024-08-15 00:09:38.384,10.8.15.4,10.8.15.133,SMB2,126,"Tree Disconnect Response, Tree: '\\\\WIN-JEGJIX7Q9RS.lafontainebleu.org\\IPC$'"
2993,38.384967,2024-08-15 00:09:38.384,10.8.15.133,10.8.15.4,SMB2,126,Session Logoff Request
2994,38.385145,2024-08-15 00:09:38.385,10.8.15.4,10.8.15.133,SMB2,126,Session Logoff Response
2995,38.430805,2024-08-15 00:09:38.430,10.8.15.133,10.8.15.4,TCP,54,49670  >  445 [ACK] Seq=26557 Ack=21621 Win=261632 Len=0
2996,38.484931,2024-08-15 00:09:38.484,10.8.15.133,10.8.15.4,DNS,70,Standard query 0xb270 A g.live.com
2997,38.486903,2024-08-15 00:09:38.486,10.8.15.133,10.8.15.4,DNS,74,Standard query 0x006e A ecs.office.com
2998,38.502346,2024-08-15 00:09:38.502,10.8.15.133,10.8.15.4,DNS,83,Standard query 0xe901 A odc.officeapps.live.com
2999,38.540624,2024-08-15 00:09:38.540,10.8.15.4,10.8.15.133,DNS,154,Standard query response 0xb270 A g.live.com CNAME g.msn.com CNAME g-msn-com-nsatc.trafficmanager.net A 20.241.44.114
